Customer_Id,Name,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Label,Results
172.217.6.206-10.42.0.151-443-46491-6,Soyoungd,33,Engineer,88640.24,7266.686667,3,6,1,2,"Payday Loan, and Payday Loan",4,2,3.51,3.0,Good,950.36,34.70283693,25 Years and 9 Months,No,135.173371,279.6186221,High_spent_Medium_value_payments,561.8766736,0,0
10.42.0.151-104.254.66.16-34733-80-6,Soyoungd,33,Engineer,88640.24,7266.686667,3,6,1,2,"Payday Loan, and Payday Loan",4,0,3.51,3.0,Good,950.36,38.32363895,25 Years and 10 Months,No,135.173371,686.1262166,Low_spent_Small_value_payments,195.3690791,1,1
222.73.28.96-10.42.0.211-80-40240-6,Soyoungd,33,Engineer,88640.24_,,3,6,1,2_,"Payday Loan, and Payday Loan",4,2,3.51,3.0,_,950.36,25.9791728,25 Years and 11 Months,No,80357.0,164.0748219,High_spent_Large_value_payments,667.4204738,0,0
10.42.0.151-54.186.154.10-58474-443-6,Soyoungd,33,Engineer,88640.24,7266.686667,3,6,1,2,"Payday Loan, and Payday Loan",-1,,3.51,3.0,Good,950.36,30.87079911,26 Years and 0 Months,No,135.173371,98.44195128,High_spent_Large_value_payments,733.0533444,0,0
10.42.0.151-10.42.0.1-6589-53-17,Harriet McLeodd,35,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,8,5.54,3.0,Standard,179.22,25.64924607,26 Years and 10 Months,Yes,124.3920824,243.7354374,Low_spent_Large_value_payments,378.5404802,0,0
203.205.158.60-10.42.0.151-80-39598-6,Harriet McLeodd,32,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,10,4.54,3.0,Standard,179.22,29.40877528,26 Years and 11 Months,Yes,124.3920824,142.7518641,High_spent_Medium_value_payments,459.52405350000004,0,0
10.42.0.211-66.198.178.88-42312-443-6,Harriet McLeodd,35,Entrepreneur,54392.16_,,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",15,11,5.54,3.0,_,179.22,31.25892847,27 Years and 0 Months,NM,124.3920824,33.34956859,High_spent_Large_value_payments,558.9263490000001,0,0
10.42.0.211-114.134.80.163-38568-80-6,Harriet McLeodd,35,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,7,0.54,3.0,Standard,179.22,27.19258741,27 Years and 1 Months,Yes,124.3920824,494.8422277,Low_spent_Small_value_payments,147.4336899,1,1
172.217.9.234-10.42.0.211-443-60212-6,Harriet McLeodd,35,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,8,11.54,3.0,Standard,179.22,34.59532446,27 Years and 2 Months,Yes,124.3920824,233.1184454,Low_spent_Small_value_payments,409.15747220000003,1,1
172.217.12.202-10.42.0.211-443-38251-6,Harriet McLeodd,35,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,8,5.54,3.0,_,179.22,23.1950254,27 Years and 3 Months,Yes,124.3920824,635.1465605,Low_spent_Small_value_payments,7.129357074,0,0
10.42.0.211-23.206.173.182-40985-80-6,Harriet McLeodd,36,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,8,5.54,7.0,Standard,179.22,35.11253199,27 Years and 4 Months,Yes,124.3920824,158.1124035,Low_spent_Large_value_payments,464.1635141,0,0
10.42.0.211-61.174.50.211-38024-8080-6,Harriet McLeodd,36,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,8,5.54,7.0,Standard,179.22,32.87880507,27 Years and 5 Months,Yes,124.3920824,495.1178979,Low_spent_Small_value_payments,147.15801969999998,0,0
10.42.0.151-61.135.185.139-49803-80-6,Sinead Carews,39,Manager,8701.545,,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",23,9,8.86,6.0,_,2602.69,24.52316385,8 Years and 11 Months,Yes,36.54819717,13.06620992,Low_spent_Large_value_payments,272.29846789999993,1,1
10.42.0.42-23.217.155.120-58685-80-6,Sinead Carews,39,Manager,8701.545,519.12875,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",23,9,8.86,6.0,Standard,2602.69,39.9025176,9 Years and 0 Months,Yes,36.54819717,34.71516394,Low_spent_Large_value_payments,250.6495139,1,1
10.42.0.42-64.71.142.124-48214-80-6,Sinead Carews,39,Manager,8701.545_,519.12875,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",23,,8.86,6.0,Standard,2602.69,36.47591386,9 Years and 1 Months,NM,36.54819717,45.65097554,Low_spent_Large_value_payments,239.7137023,1,1
172.217.12.197-10.42.0.42-443-49469-6,Sinead Carews,39,Manager,8701.545,519.12875,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",22,7,8.86,6.0,Standard,2602.69,32.09749228,9 Years and 2 Months,Yes,36.54819717,20.39018388,Low_spent_Small_value_payments,284.974494,1,1
10.42.0.211-66.198.24.225-49106-443-6,Sinead Carews,39,Manager,8701.545,519.12875,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",22,9,8.86,6.0,Standard,2602.69,37.16937449,9 Years and 3 Months,Yes,36.54819717,50.4869522,Low_spent_Small_value_payments,254.87772560000002,1,1
10.42.0.211-50.19.94.109-59795-443-6,,39,Manager,8701.545,519.12875,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",23,6,_,6.0,Standard,2602.69,28.57003141,9 Years and 4 Months,Yes,36.54819717,52.93161341,Low_spent_Medium_value_payments,242.43306439999998,0,0
10.42.0.211-10.42.0.1-62707-53-17,,39,Manager,8701.545,,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",21,9,_,9.0,Standard,2602.69,38.46541541,,Yes,36.54819717,30.4718063,Low_spent_Medium_value_payments,264.8928715,1,1
219.142.78.162-10.42.0.42-80-60037-6,Sinead Carews,39,Manager,8701.545_,519.12875,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",23,9,8.86,9.0,Standard,2602.69,28.81553706,9 Years and 6 Months,NM,36.54819717,,Low_spent_Small_value_payments,264.7720511,0,0
10.42.0.211-52.84.26.69-38176-443-6,Poornimaf,36,Entrepreneur,25546.26,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,14,7.83,5.0,Standard,758.44,37.41820917,18 Years and 2 Months,NM,101.3286374,53.10459911,High_spent_Medium_value_payments,337.1522635,0,0
205.185.216.42-10.42.0.211-80-41824-6,,32,Entrepreneur,25546.26,,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,13,7.83,,Standard,758.44,29.71137554,18 Years and 3 Months,Yes,101.3286374,300.3232317,Low_spent_Small_value_payments,129.93363100000002,0,0
173.194.68.188-10.42.0.151-5228-36766-6,Poornimaf,37,Entrepreneur,25546.26,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,10,7.83,5.0,Standard,758.44,25.41361674,18 Years and 4 Months,Yes,101.3286374,91.21658676,Low_spent_Large_value_payments,319.0402759,1,1
10.42.0.211-115.239.210.141-59979-80-6,Poornimaf,37,Entrepreneur,25546.26_,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,10,7.83,,Standard,758.44,35.94627822,18 Years and 5 Months,Yes,101.3286374,83.71475049,High_spent_Medium_value_payments,306.54211210000005,0,0
172.217.10.110-10.42.0.151-443-38388-6,Poornimaf,37,Entrepreneur,25546.26,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,13,7.83,5.0,_,758.44,28.27742001,18 Years and 6 Months,Yes,101.3286374,311.9993475,Low_spent_Small_value_payments,118.2575152,1,1
10.42.0.151-52.197.242.223-50723-443-6,Poornimaf,37,Entrepreneur,25546.26,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,10,7.83,5.0,_,758.44,34.58659949,,Yes,101.3286374,61.73074847,High_spent_Small_value_payments,338.5261142,0,0
10.42.0.151-10.42.0.1-50461-53-17,Poornimaf,37,Entrepreneur,25546.26,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,14,10.83,5.0,Standard,758.44,30.09906724,18 Years and 8 Months,Yes,101.3286374,130.3003938,Low_spent_Small_value_payments,299.9564689,1,1
10.42.0.211-69.147.82.61-37213-443-6,Poornimaf,37,Entrepreneur,25546.26,2415.855,8,7,14,5_,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",15,13_,7.83,5.0,Standard,758.44,39.333487899999994,18 Years and 9 Months,Yes,101.3286374,189.8158613,Low_spent_Medium_value_payments,230.44100130000004,0,0
172.217.10.35-10.42.0.211-443-34895-6,Chalmersa,30,Scientist,31993.78,2942.1483329999996,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14,6.28,0.0,Standard,818.22,25.36959679,16 Years and 10 Months,Yes,45.14129822,81.99883506,Low_spent_Medium_value_payments,447.07470010000003,1,1
172.217.10.138-10.42.0.151-443-57375-6,Chalmersa,30,Scientist,31993.78,2942.1483329999996,6,6,7,2,"Payday Loan, and Home Equity Loan",12,14,6.28,0.0,Standard,818.22,37.95856941,16 Years and 11 Months,Yes,45.14129822,__10000__,Low_spent_Small_value_payments,157.8698035,1,1
172.217.12.163-10.42.0.211-80-36779-6,Chalmersa,34,Scientist,31993.78,2942.1483329999996,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14,10.28,1.0,Standard,818.22,27.38010905,17 Years and 0 Months,Yes,45.14129822,264.2570885,Low_spent_Small_value_payments,274.8164466,0,0
10.42.0.211-10.42.0.1-3890-53-17,Chalmersa,32,Scientist,31993.78,2942.1483329999996,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14,6.28,1.0,_,818.22,34.15826212,17 Years and 1 Months,Yes,45.14129822,152.4523259,Low_spent_Medium_value_payments,376.62120919999995,1,1
172.217.10.65-10.42.0.151-443-59140-6,Chalmersa,30,Scientist,31993.78,2942.1483329999996,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14_,6.28,1.0,Standard,818.22,30.788038800000002,17 Years and 2 Months,Yes,45.14129822,43.47040867,High_spent_Medium_value_payments,455.60312639999995,0,0
172.217.6.227-10.42.0.151-443-35903-6,Chalmersa,31,Scientist,31993.78,,6,6,7,2_,"Payday Loan, and Home Equity Loan",8,14,6.28,1.0,Standard,818.22,34.28096872,17 Years and 3 Months,Yes,45.14129822,112.7238874,High_spent_Small_value_payments,396.3496477,0,0
10.42.0.42-119.146.74.33-47279-443-6,Chalmersa,31,Scientist,31993.78,,6,6,7,-100,"Payday Loan, and Home Equity Loan",8,16,6.28,1.0,Standard,818.22,29.50345427,17 Years and 4 Months,Yes,45.14129822,104.5572362,High_spent_Small_value_payments,404.5162989,1,1
10.42.0.1-10.42.0.42-53-8026-17,Chalmersa,31,Scientist,31993.78,2942.1483329999996,6,6,7,2,"Payday Loan, and Home Equity Loan",8,16,6.28,1.0,Standard,818.22,36.01279377,17 Years and 5 Months,Yes,45.14129822,97.58820324,Low_spent_Large_value_payments,421.4853319,1,1
140.205.164.47-10.42.0.211-443-41672-6,Parkm,20,Accountant,92047.08,,6,7,16,0,,16,11,9.13,0.0,Standard,1296.64,37.11561494,29 Years and 2 Months,Yes,0.0,154.6341231,!@9#%8,854.5248769,0,0
172.217.12.138-10.42.0.151-443-37772-6,,20,Accountant,92047.08_,7591.59,6,7,16,0,,16,11,9.13,4.0,Standard,1296.64,39.46775837,29 Years and 3 Months,Yes,0.0,710.4953807,Low_spent_Medium_value_payments,328.6636193,1,1
203.205.158.61-10.42.0.151-80-36986-6,Parkm,20,Accountant,92047.08,7591.59,6,7,16,0,,18,11,9.13,4.0,_,1296.64,27.79278836,29 Years and 4 Months,Yes,0.0,175.4456227,High_spent_Large_value_payments,823.7133772999999,0,0
220.170.182.31-10.42.0.151-443-58202-6,Parkm,20,Accountant,92047.08,7591.59,6,7,16,0_,,16,11,9.13,4.0,Standard,1296.64,42.94468168,,Yes,0.0,120.9075538,High_spent_Large_value_payments,878.2514462000001,1,1
184.31.6.135-10.42.0.211-443-34264-6,Parkm,20,Accountant,92047.08,7591.59,6,7,16,0,,16,8,9.13,4.0,Standard,1296.64,34.35765024,29 Years and 6 Months,NM,0.0,78.71934549,High_spent_Large_value_payments,920.4396545,0,0
10.42.0.42-37.1.204.175-57942-80-6,Parkm,20,Accountant,92047.08,7591.59,6,7,16,0,,16,13,13.13,4.0,Standard,1296.64,28.77693774,,Yes,0.0,266.5850272,Low_spent_Small_value_payments,782.5739727999999,1,1
198.11.132.221-10.42.0.211-443-55282-6,,20,Accountant,92047.08,7591.59,6,7,16,0,,16,10,9.13,4.0,_,1296.64,40.75852164,29 Years and 8 Months,Yes,0.0,59.28557023,High_spent_Large_value_payments,939.8734298,0,0
10.42.0.211-74.6.105.13-57514-443-6,Parkm,20,Accountant,92047.08,7591.59,6,7,16,0,,16,11,9.13,4.0,Standard,1296.64,27.72764678,29 Years and 9 Months,Yes,0.0,268.0846033,Low_spent_Large_value_payments,761.0743967,0,0
172.217.10.138-10.42.0.151-443-48992-6,Patrickg,45,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",11,12,9.22,8.0,Standard,1283.37,28.94089259,6 Years and 5 Months,Yes,103.0375604,254.8616151,Low_spent_Medium_value_payments,211.9393246,0,0
172.217.3.106-10.42.0.211-443-53905-6,Patrickg,46,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",11,12,9.22,8.0,Standard,1283.37,27.86131019,6 Years and 6 Months,Yes,103.0375604,103.2103074,Low_spent_Large_value_payments,353.59063219999996,0,0
169.45.214.248-10.42.0.151-5222-56112-6,Patrickg,46,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",10,12,9.22,8.0,Standard,1283.37,27.88169704,6 Years and 7 Months,Yes,103.0375604,35.79356841,High_spent_Large_value_payments,391.00737119999997,0,0
10.42.0.211-104.192.110.245-48711-80-6,Patrickg,46,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",11,12,9.22,8.0,Standard,1283.37,38.39455822,6 Years and 8 Months,Yes,103.0375604,280.2182538,Low_spent_Small_value_payments,196.58268590000003,1,1
172.217.9.227-10.42.0.211-443-50060-6,Patrickg,46,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",15,,8.22,10.0,_,1283.37,33.23978443,6 Years and 9 Months,Yes,103.0375604,154.0197492,High_spent_Small_value_payments,292.78119039999996,1,1
183.79.250.123-10.42.0.211-80-57559-6,Patrickg,46,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",11,12_,8.22,10.0,Standard,1283.37,26.87446741,6 Years and 10 Months,Yes,103.0375604,272.2735499,Low_spent_Small_value_payments,204.5273897,0,0
172.217.12.136-10.42.0.151-443-40623-6,Patrickg,46,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",7,,9.22,10.0,Standard,1283.37_,24.205533199999998,6 Years and 11 Months,Yes,103.0375604,__10000__,Low_spent_Small_value_payments,85.90209493,0,0
174.35.73.111-10.42.0.211-80-36643-6,Patrickg,46,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",13,12,2.22,10.0,Standard,1283.37,27.93012371,7 Years and 0 Months,Yes,103.0375604,359.7718323,Low_spent_Small_value_payments,117.0291074,0,0
172.217.3.35-10.42.0.211-443-45747-6,Laurence Frosty,26,Musician,97791.42,8079.285,6,6,12,0_,,18,8,17.92,1.0,Standard,107.41,25.71557884,27 Years and 2 Months,Yes,0.0,451.2465194,Low_spent_Small_value_payments,646.6819806,1,1
10.42.0.211-23.9.107.127-40630-443-6,Laurence Frosty,26,Musician,97791.42,8079.285,6,6,12,0,,18,8,11.92,1.0,_,107.41,28.71120252,27 Years and 3 Months,Yes,0.0,322.7203197,Low_spent_Large_value_payments,755.2081803,1,1
157.240.2.35-10.42.0.151-443-47294-6,Laurence Frosty,26,Musician,97791.42,8079.285,6,6,12,0,,18,7,17.92,1.0,_,107.41,34.92287233,27 Years and 4 Months,Yes,0.0,176.2642258,High_spent_Medium_value_payments,881.6642742,1,1
10.42.0.211-10.42.0.1-7122-53-17,Laurence Frosty,26,Musician,97791.42,,6,6,12,0,,19,8,15.92,1.0,Standard,107.41,26.51363149,27 Years and 5 Months,Yes,629.8156531000001,499.24502,Low_spent_Medium_value_payments,588.68348,1,1
10.42.0.255-10.42.0.1-8612-8612-17,Laurence Frosty,26,Musician,97791.42,7449.469347,6,6,12,0,,18,,17.92,1.0,_,107.41,38.64911431,27 Years and 6 Months,Yes,629.8156531000001,77.60922834,High_spent_Large_value_payments,970.3192717000001,1,1
10.42.0.1-10.42.0.42-53-18282-17,Laurence Frosty,26,Musician,97791.42,7449.469347,6,6,12,0,,16,8,17.92,1.0,Standard,107.41,44.67688859,27 Years and 7 Months,Yes,629.8156531000001,108.3039386,High_spent_Large_value_payments,939.6245614000001,0,0
10.42.0.151-23.208.31.187-37885-80-6,Laurence Frosty,26,Musician,97791.42,7449.469347,6,6,12,0,,18,8,13.92,1.0,Standard,107.41,28.80734982,27 Years and 8 Months,Yes,629.8156531000001,743.5408013,!@9#%8,334.3876987,1,1
10.42.0.42-64.71.142.120-46639-80-6,Laurence Frosty,26,Musician,97791.42_,7449.469347,6,6,12,0,,18,8,17.92,1.0,Standard,107.41,33.894442600000005,27 Years and 9 Months,Yes,629.8156531000001,110.3182036,High_spent_Medium_value_payments,947.6102963999999,0,0
157.240.2.25-10.42.0.211-443-41069-6,Reema,31,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",52,,9.95,7.0,Bad,2430.21,29.93418573,18 Years and 2 Months,Yes,49.57206224,79.17641583,Low_spent_Small_value_payments,312.4876886,0,0
203.90.242.126-10.42.0.211-80-51078-6,Reema,31,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",51,18,9.95,7.0,Bad,2430.21,36.64120358,18 Years and 3 Months,NM,49.57206224,55.29821299,High_spent_Small_value_payments,306.3658914,0,0
202.77.129.150-10.42.0.211-80-50675-6,Reema,31,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",48,19,15.95,7.0,_,2430.21,37.62486247,,Yes,49.57206224,140.8185959,Low_spent_Large_value_payments,230.8455085,1,1
10.42.0.211-104.192.108.27-53802-80-6,Reema,31,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",51,19,9.95,7.0,Bad,2430.21,28.87038692,18 Years and 5 Months,Yes,49.57206224,61.42802987,High_spent_Small_value_payments,300.23607450000003,0,0
174.35.73.199-10.42.0.211-443-54746-6,Reema,32,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",51,19,9.95,7.0,Bad,2430.21,28.05884596,,Yes,49.57206224,173.0425508,Low_spent_Small_value_payments,218.6215536,1,1
10.42.0.151-13.107.3.128-50672-443-6,Reema,32,_______,19300.34,1512.361667,6,1029,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",51,17,9.95,8.0,Bad,2430.21,25.84779062,18 Years and 7 Months,Yes,49.57206224,83.44744883,Low_spent_Large_value_payments,288.2166556,0,0
172.217.12.174-10.42.0.151-443-44540-6,Reema,32,Entrepreneur,19300.34,,6,7,17,5_,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",51,19,8.95,8.0,_,2430.21,25.84314494,18 Years and 8 Months,Yes,56566.0,120.9754899,Low_spent_Large_value_payments,250.68861459999997,1,1
192.229.163.180-10.42.0.211-443-37029-6,Reema,32,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",53,19,9.95,8.0,Bad,2430.21,23.70919322,18 Years and 9 Months,Yes,49.57206224,118.1855507,Low_spent_Medium_value_payments,263.4785537,0,0
10.42.0.211-10.42.0.1-6641-53-17,,41,Musician,19514.88,1828.24,7,5,17,0,,30,12,4.17,2.0,_,881.4,26.08454275,19 Years and 3 Months,NM,0.0,50.14372714,High_spent_Medium_value_payments,382.6802729,1,1
172.217.11.35-10.42.0.211-80-49274-6,Mark Felsenthald,41,Musician,19514.88,1828.24,7,5,17,0,,30,14,4.17,2.0,_,881.4,25.66585678,19 Years and 4 Months,No,0.0,__10000__,High_spent_Large_value_payments,381.89606519999995,1,1
172.217.9.238-10.42.0.42-443-59353-6,,41,Musician,19514.88,1828.24,7,5,17,0,,30,12,4.17,2.0,Standard,881.4,33.66946005,19 Years and 5 Months,No,0.0,43.31582446,High_spent_Medium_value_payments,389.5081755,0,0
172.217.10.131-10.42.0.151-443-43683-6,,41,Musician,19514.88,1828.24,7,488,17,0,,30,12,4.17,2.0,Standard,881.4,34.50370724,19 Years and 6 Months,No,0.0,45.38882031,High_spent_Medium_value_payments,387.4351797,1,1
172.217.12.162-10.42.0.42-443-57923-6,Mark Felsenthald,41,Musician,19514.88,,7,5,17,0,,30,,4.17,2.0,Standard,881.4,41.1763842,19 Years and 7 Months,No,0.0,168.3414629,Low_spent_Small_value_payments,304.4825371,0,0
10.42.0.1-10.42.0.42-53-26770-17,Mark Felsenthald,41,_______,19514.88,,7,5,17,0,,30,12,4.17,2.0,Standard,881.4,38.78807246,19 Years and 8 Months,No,0.0,151.3776398,Low_spent_Small_value_payments,321.4463602,0,0
239.255.255.250-10.42.0.151-1900-58578-17,Mark Felsenthald,41,Musician,19514.88,1828.24,7,5,17,0,,30,15,4.17,2.0,Standard,881.4,27.18248277,19 Years and 9 Months,No,0.0,184.63116,Low_spent_Medium_value_payments,278.19284,1,1
10.42.0.211-54.239.29.0-47817-443-6,Mark Felsenthald,41,Musician,19514.88,,7,5,5240,0,,26,11,4.17,4.0,_,881.4,28.78188778,19 Years and 10 Months,No,0.0,99.14154149,High_spent_Small_value_payments,343.6824585,1,1
10.42.0.211-10.42.0.1-12374-53-17,Lee Chyenz,41,Media_Manager,10183.015,,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",48,,8.97,6.0,Bad,1672.43,25.95127289,10 Years and 1 Months,Yes,37.58807284,14.62273924,High_spent_Large_value_payments,295.2476463,0,0
10.42.0.211-58.63.236.212-49464-443-6,Lee Chyenz,41,Media_Manager,10183.015,1074.584583,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",48,18,7.97,6.0,Bad,1672.43,32.38559762,10 Years and 2 Months,NM,37.58807284,92.36195002,Low_spent_Small_value_payments,267.5084355,1,1
